state initials,county name,rent50_0,rent50_1,rent50_2,rent50_3,rent50_4,year
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Franklin County,923,929,1181,1535,1680,2019
MA,Nantucket County,1416,1426,1886,2568,2577,2019
MI,Alcona County,584,587,700,927,987,2019
MI,Alger County,489,530,701,880,1177,2019
MI,Allegan County,689,693,838,1127,1261,2019
MI,Alpena County,570,574,700,966,1021,2019
MI,Antrim County,475,610,740,1013,1120,2019
MI,Arenac County,489,561,700,932,1186,2019
MI,Baraga County,489,529,700,924,987,2019
MI,Benzie County,591,640,846,1060,1144,2019
MI,Branch County,604,608,780,1009,1054,2019
MI,Charlevoix County,557,621,798,1110,1384,2019
MI,Cheboygan County,515,574,738,971,998,2019
MI,Chippewa County,518,589,760,952,1027,2019
MI,Clare County,489,530,700,932,1034,2019
MI,Crawford County,547,593,784,1021,1228,2019
MI,Delta County,475,567,700,985,1042,2019
MI,Dickinson County,552,598,791,991,1069,2019
MI,Emmet County,573,669,873,1144,1297,2019
MI,Gladwin County,489,570,700,971,1162,2019
MI,Gogebic County,525,579,700,987,1230,2019
MI,Grand Traverse County,655,801,938,1263,1407,2019
MI,Gratiot County,451,531,702,880,949,2019
MI,Hillsdale County,550,570,754,972,1021,2019
MI,Houghton County,501,561,732,939,1278,2019
MI,Huron County,553,560,700,930,1050,2019
MI,Ionia County,614,618,817,1068,1151,2019
MI,Iosco County,450,611,700,877,1230,2019
MI,Iron County,489,547,700,917,1230,2019
MI,Isabella County,567,628,771,1051,1282,2019
MI,Kalkaska County,493,581,768,1024,1113,2019
MI,Keweenaw County,489,529,700,984,987,2019
MI,Lake County,492,543,705,883,953,2019
MI,Leelanau County,698,733,857,1154,1330,2019
MI,Lenawee County,533,626,828,1066,1131,2019
MI,Luce County,489,571,700,945,966,2019
MI,Mackinac County,489,611,700,885,1076,2019
MI,Manistee County,517,562,741,999,1002,2019
MI,Marquette County,513,604,799,1001,1080,2019
MI,Mason County,534,593,784,982,1060,2019
MI,Mecosta County,594,598,706,938,954,2019
MI,Menominee County,489,605,700,946,950,2019
MI,Missaukee County,550,650,788,987,1065,2019
MI,Montmorency County,503,544,720,1005,1015,2019
MI,Newaygo County,557,569,752,963,1016,2019
MI,Oceana County,489,529,700,943,946,2019
MI,Ogemaw County,495,614,709,918,1091,2019
MI,Ontonagon County,489,606,700,984,987,2019
MI,Osceola County,489,570,700,888,990,2019
MI,Oscoda County,496,584,711,942,1003,2019
MI,Otsego County,563,624,807,1113,1163,2019
MI,Presque Isle County,489,611,700,1012,1018,2019
MI,Roscommon County,569,590,731,984,988,2019
MI,St. Joseph County,562,569,752,942,1148,2019
MI,Sanilac County,528,543,718,933,1096,2019
MI,Schoolcraft County,489,529,700,877,980,2019
MI,Shiawassee County,565,569,752,1027,1044,2019
MI,Tuscola County,450,565,700,925,1043,2019
MI,Wexford County,577,624,826,1035,1117,2019
MN,Aitkin County,611,615,813,1050,1234,2019
MN,Becker County,504,623,770,1011,1177,2019
MN,Beltrami County,536,624,825,1090,1115,2019
MN,Big Stone County,459,564,700,964,968,2019
MN,Brown County,458,568,713,893,964,2019
MN,Cass County,585,600,794,995,1085,2019
MN,Chippewa County,463,599,707,1014,1075,2019
MN,Clearwater County,500,577,763,1051,1055,2019
MN,Cook County,511,694,795,1024,1099,2019
MN,Cottonwood County,461,532,704,955,958,2019
MN,Crow Wing County,557,655,867,1108,1212,2019
MN,Douglas County,545,641,848,1062,1177,2019
MN,Faribault County,459,529,700,946,967,2019
MN,Freeborn County,458,539,713,918,1087,2019
MN,Goodhue County,672,677,895,1121,1237,2019
MN,Grant County,459,611,700,1012,1230,2019
MN,Hubbard County,568,573,758,1044,1048,2019
MN,Itasca County,526,618,818,1025,1106,2019
MN,Jackson County,459,558,700,880,946,2019
MN,Kanabec County,663,667,876,1105,1539,2019
MN,Kandiyohi County,578,603,772,1116,1295,2019
MN,Kittson County,459,529,700,890,946,2019
MN,Koochiching County,459,555,700,964,968,2019
MN,Lac qui Parle County,459,558,700,877,946,2019
MN,Lake County,543,643,829,1142,1146,2019
MN,Lake of the Woods County,519,599,793,1044,1096,2019
MN,Lincoln County,491,566,749,938,1012,2019
MN,Lyon County,470,542,717,943,1165,2019
MN,McLeod County,545,629,832,1189,1350,2019
MN,Mahnomen County,497,649,758,950,1025,2019
MN,Marshall County,459,548,700,1009,1108,2019
MN,Martin County,459,530,701,965,969,2019
MN,Meeker County,534,628,831,1041,1213,2019
MN,Morrison County,483,558,738,987,1045,2019
MN,Mower County,511,602,796,1094,1114,2019
MN,Murray County,459,568,700,946,968,2019
MN,Nobles County,577,581,768,1004,1038,2019
MN,Norman County,460,546,703,881,1108,2019
MN,Otter Tail County,533,577,763,968,1031,2019
MN,Pennington County,498,586,775,971,1048,2019
MN,Pine County,550,635,840,1058,1271,2019
MN,Pipestone County,459,607,700,943,946,2019
MN,Pope County,508,586,775,1044,1048,2019
MN,Red Lake County,577,611,700,943,946,2019
MN,Redwood County,459,604,700,1007,1011,2019
MN,Renville County,539,559,700,877,972,2019
MN,Rice County,618,723,956,1264,1305,2019
MN,Rock County,485,559,740,1000,1028,2019
MN,Roseau County,486,572,757,948,1023,2019
MN,Steele County,546,630,833,1123,1463,2019
MN,Stevens County,462,617,706,885,1147,2019
MN,Swift County,544,548,700,993,1069,2019
MN,Todd County,472,556,735,921,994,2019
MN,Traverse County,459,529,700,877,968,2019
MN,Wadena County,459,548,700,915,1230,2019
MN,Waseca County,465,537,710,1027,1030,2019
MN,Watonwan County,459,611,700,943,946,2019
MN,Wilkin County,459,529,700,1012,1230,2019
MN,Winona County,515,616,801,1029,1183,2019
MN,Yellow Medicine County,459,576,700,971,975,2019
MS,Adams County,542,571,747,936,1010,2019
MS,Alcorn County,497,539,685,989,1070,2019
MS,Amite County,479,526,661,860,912,2019
MS,Attala County,472,541,651,851,933,2019
MS,Bolivar County,553,593,762,955,1030,2019
MS,Calhoun County,472,544,651,856,1060,2019
MS,Carroll County,472,492,651,894,898,2019
MS,Chickasaw County,418,497,651,841,1009,2019
MS,Choctaw County,503,525,694,916,1103,2019
MS,Claiborne County,494,561,681,853,1048,2019
MS,Clarke County,502,550,692,867,935,2019
MS,Clay County,472,518,651,918,1000,2019
MS,Coahoma County,441,519,687,861,936,2019
MS,Covington County,509,558,702,880,968,2019
MS,Franklin County,472,518,651,836,898,2019
MS,George County,596,621,822,1059,1133,2019
MS,Greene County,581,596,682,937,940,2019
MS,Grenada County,472,492,651,855,880,2019
MS,Holmes County,472,492,651,828,1069,2019
MS,Humphreys County,472,569,651,816,925,2019
MS,Issaquena County,472,518,651,820,898,2019
MS,Itawamba County,487,567,671,870,974,2019
MS,Jasper County,531,582,732,920,1009,2019
MS,Jefferson County,472,518,651,823,898,2019
MS,Jefferson Davis County,524,631,722,992,995,2019
MS,Jones County,495,604,771,966,1042,2019
MS,Kemper County,490,511,676,847,932,2019
MS,Lafayette County,692,814,954,1324,1413,2019
MS,Lauderdale County,540,607,803,1006,1107,2019
MS,Lawrence County,558,612,770,965,1062,2019
MS,Leake County,498,519,687,861,1086,2019
MS,Lee County,579,583,770,985,1161,2019
MS,Leflore County,504,507,671,841,907,2019
MS,Lincoln County,533,536,691,949,953,2019
MS,Lowndes County,560,614,772,1116,1356,2019
MS,Marion County,485,584,669,901,904,2019
MS,Monroe County,490,540,676,847,997,2019
MS,Montgomery County,472,518,651,816,1143,2019
MS,Neshoba County,519,541,715,896,966,2019
MS,Newton County,516,538,712,905,1124,2019
MS,Noxubee County,472,516,651,894,898,2019
MS,Oktibbeha County,583,711,834,1045,1314,2019
MS,Panola County,503,552,694,934,938,2019
MS,Pearl River County,601,626,828,1082,1278,2019
MS,Pike County,527,567,726,949,1001,2019
MS,Pontotoc County,506,533,697,909,942,2019
MS,Prentiss County,472,538,651,816,898,2019
MS,Quitman County,421,495,655,821,885,2019
MS,Scott County,492,539,678,863,935,2019
MS,Sharkey County,472,518,651,853,880,2019
MS,Smith County,446,520,651,894,898,2019
MS,Stone County,500,549,690,948,951,2019
MS,Sunflower County,448,609,697,873,1095,2019
MS,Tallahatchie County,472,492,651,830,1097,2019
MS,Tippah County,472,496,651,816,910,2019
MS,Tishomingo County,472,569,651,941,1014,2019
MS,Union County,505,608,696,952,1188,2019
MS,Walthall County,520,542,717,985,989,2019
MS,Warren County,602,605,731,984,1144,2019
MS,Washington County,529,577,688,917,1097,2019
MS,Wayne County,472,518,651,878,898,2019
MS,Webster County,472,569,651,831,1142,2019
MS,Wilkinson County,472,518,651,816,880,2019
MS,Winston County,472,502,651,941,1143,2019
MS,Yalobusha County,472,526,651,872,898,2019
MO,Adair County,465,519,687,959,1207,2019
MO,Atchison County,437,500,662,829,1010,2019
MO,Audrain County,464,532,704,882,952,2019
MO,Barry County,492,495,646,870,873,2019
MO,Barton County,426,564,646,843,1111,2019
MO,Benton County,493,513,679,982,1193,2019
MO,Butler County,470,553,732,947,1030,2019
MO,Camden County,506,580,767,997,1290,2019
MO,Carroll County,426,488,646,809,985,2019
MO,Carter County,434,510,675,846,912,2019
MO,Cedar County,447,509,673,846,981,2019
MO,Chariton County,426,493,646,872,1135,2019
MO,Clark County,426,500,646,866,985,2019
MO,Cooper County,456,523,692,938,1004,2019
MO,Crawford County,557,560,684,931,1043,2019
MO,Dade County,465,533,705,883,964,2019
MO,Daviess County,426,540,646,934,1004,2019
MO,Dent County,426,488,646,809,985,2019
MO,Douglas County,426,488,646,885,1135,2019
MO,Dunklin County,426,496,646,908,1060,2019
MO,Gasconade County,427,507,648,937,1138,2019
MO,Gentry County,429,492,651,830,924,2019
MO,Grundy County,448,513,679,977,1036,2019
MO,Harrison County,457,538,711,923,961,2019
MO,Henry County,487,573,758,1046,1116,2019
MO,Hickory County,442,488,646,886,985,2019
MO,Holt County,426,488,646,815,1099,2019
MO,Howard County,500,573,758,967,1025,2019
MO,Howell County,450,516,682,855,1042,2019
MO,Iron County,426,538,646,876,1135,2019
MO,Johnson County,506,581,768,1110,1297,2019
MO,Knox County,426,488,646,882,985,2019
MO,Laclede County,476,494,654,946,1122,2019
MO,Lawrence County,441,534,686,992,1128,2019
MO,Lewis County,423,497,658,841,1004,2019
MO,Linn County,426,490,646,809,873,2019
MO,Livingston County,472,541,716,924,1258,2019
MO,Macon County,439,504,667,898,902,2019
MO,Madison County,460,527,697,873,942,2019
MO,Maries County,426,515,646,809,941,2019
MO,Marion County,439,538,666,900,904,2019
MO,Mercer County,431,494,653,862,996,2019
MO,Miller County,482,593,731,916,988,2019
MO,Mississippi County,472,556,735,921,1121,2019
MO,Monroe County,443,508,672,842,1118,2019
MO,Montgomery County,458,525,695,928,939,2019
MO,Morgan County,461,542,717,949,969,2019
MO,New Madrid County,448,514,680,852,927,2019
MO,Nodaway County,459,540,714,946,1125,2019
MO,Oregon County,426,488,646,934,948,2019
MO,Ozark County,426,496,646,841,985,2019
MO,Pemiscot County,426,488,646,876,1036,2019
MO,Perry County,475,544,720,1017,1265,2019
MO,Pettis County,552,607,760,1025,1027,2019
MO,Phelps County,509,577,763,977,1302,2019
MO,Pike County,462,601,700,966,980,2019
MO,Pulaski County,566,726,859,1242,1509,2019
MO,Putnam County,448,514,680,983,1037,2019
MO,Ralls County,514,589,779,976,1188,2019
MO,Randolph County,517,579,681,945,999,2019
MO,Reynolds County,426,488,646,809,985,2019
MO,Ripley County,426,523,646,809,985,2019
MO,St. Clair County,426,507,646,873,976,2019
MO,Ste. Genevieve County,464,567,703,980,1109,2019
MO,St. Francois County,470,521,689,980,1066,2019
MO,Saline County,468,536,709,916,971,2019
MO,Schuyler County,437,500,662,846,926,2019
MO,Scotland County,426,529,646,809,985,2019
MO,Scott County,444,546,691,958,1076,2019
MO,Shannon County,420,494,653,818,896,2019
MO,Shelby County,426,490,646,834,1115,2019
MO,Stoddard County,436,513,679,851,918,2019
MO,Stone County,501,608,759,1027,1297,2019
MO,Sullivan County,489,561,742,930,1003,2019
MO,Taney County,517,628,771,1038,1042,2019
MO,Texas County,415,488,646,890,1087,2019
MO,Vernon County,471,541,715,939,966,2019
MO,Washington County,445,488,646,809,873,2019
MO,Wayne County,479,504,658,824,900,2019
MO,Worth County,426,488,646,868,985,2019
MO,Wright County,426,488,646,832,953,2019
MT,Beaverhead County,507,595,729,917,1280,2019
MT,Big Horn County,567,629,815,1021,1261,2019
MT,Blaine County,487,611,700,930,956,2019
MT,Broadwater County,584,635,840,1052,1371,2019
MT,Carter County,487,545,700,968,1143,2019
MT,Chouteau County,487,541,700,943,946,2019
MT,Custer County,504,547,724,1014,1017,2019
MT,Daniels County,587,657,844,1220,1378,2019
MT,Dawson County,484,658,753,943,1018,2019
MT,Deer Lodge County,487,597,700,963,1230,2019
MT,Fallon County,487,595,700,947,1143,2019
MT,Fergus County,559,608,804,1007,1313,2019
MT,Flathead County,583,691,862,1246,1455,2019
MT,Gallatin County,680,731,962,1391,1690,2019
MT,Garfield County,487,545,700,908,1143,2019
MT,Glacier County,481,546,722,905,1032,2019
MT,Granite County,522,567,750,940,1224,2019
MT,Hill County,583,586,701,913,1167,2019
MT,Jefferson County,640,696,920,1153,1541,2019
MT,Judith Basin County,487,545,700,985,1143,2019
MT,Lake County,504,643,785,1052,1144,2019
MT,Lewis and Clark County,606,743,943,1351,1515,2019
MT,Liberty County,542,545,700,968,1143,2019
MT,Lincoln County,509,585,731,1047,1284,2019
MT,McCone County,487,545,700,877,1143,2019
MT,Madison County,694,712,815,1021,1331,2019
MT,Meagher County,504,564,724,997,1182,2019
MT,Mineral County,487,545,700,1012,1143,2019
MT,Musselshell County,563,662,876,1098,1430,2019
MT,Park County,607,709,938,1219,1549,2019
MT,Petroleum County,587,657,844,1167,1378,2019
MT,Phillips County,487,545,700,877,1230,2019
MT,Pondera County,487,608,700,1012,1202,2019
MT,Powder River County,487,529,700,877,1143,2019
MT,Powell County,487,549,700,925,1143,2019
MT,Prairie County,487,545,700,968,1143,2019
MT,Ravalli County,574,624,825,1193,1449,2019
MT,Richland County,648,705,932,1168,1489,2019
MT,Roosevelt County,506,550,727,937,1026,2019
MT,Rosebud County,487,611,700,926,1159,2019
MT,Sanders County,538,573,727,946,1048,2019
MT,Sheridan County,508,569,730,915,1124,2019
MT,Silver Bow County,580,630,785,984,1061,2019
MT,Stillwater County,518,591,744,1076,1215,2019
MT,Sweet Grass County,551,617,792,1145,1293,2019
MT,Teton County,492,579,766,960,1345,2019
MT,Toole County,487,611,700,918,1230,2019
MT,Treasure County,536,600,771,966,1259,2019
MT,Valley County,527,573,758,950,1027,2019
MT,Wheatland County,487,545,700,968,1143,2019
MT,Wibaux County,567,635,815,1127,1331,2019
NE,Adams County,502,641,769,1036,1215,2019
NE,Antelope County,457,611,700,943,946,2019
NE,Arthur County,603,699,924,1158,1249,2019
NE,Banner County,513,594,786,1005,1104,2019
NE,Blaine County,493,572,756,967,1062,2019
NE,Boone County,474,634,726,910,1040,2019
NE,Box Butte County,457,551,700,935,973,2019
NE,Boyd County,457,529,700,877,1077,2019
NE,Brown County,533,618,817,1024,1148,2019
NE,Buffalo County,556,655,866,1184,1438,2019
NE,Burt County,521,604,799,1001,1248,2019
NE,Butler County,503,583,771,1038,1042,2019
NE,Cedar County,458,531,702,978,982,2019
NE,Chase County,503,673,771,966,1083,2019
NE,Cherry County,523,700,801,1121,1125,2019
NE,Cheyenne County,493,641,755,1017,1021,2019
NE,Clay County,461,618,707,886,1088,2019
NE,Colfax County,518,660,794,1017,1073,2019
NE,Cuming County,474,579,726,926,1020,2019
NE,Custer County,463,537,710,890,960,2019
NE,Dawes County,527,611,808,1012,1135,2019
NE,Dawson County,508,625,778,1035,1189,2019
NE,Deuel County,532,616,815,1057,1102,2019
NE,Dodge County,606,664,878,1129,1280,2019
NE,Dundy County,513,594,786,1005,1104,2019
NE,Fillmore County,469,611,718,941,1004,2019
NE,Franklin County,474,549,726,934,1275,2019
NE,Frontier County,495,578,758,950,1025,2019
NE,Furnas County,457,529,700,877,961,2019
NE,Gage County,504,593,784,1012,1203,2019
NE,Garden County,466,540,714,895,1003,2019
NE,Garfield County,462,535,708,887,995,2019
NE,Gosper County,461,618,707,1019,1112,2019
NE,Grant County,513,594,786,1005,1104,2019
NE,Greeley County,457,529,700,877,946,2019
NE,Harlan County,457,529,700,883,955,2019
NE,Hayes County,543,629,832,1064,1169,2019
NE,Hitchcock County,459,531,703,1016,1029,2019
NE,Holt County,474,616,727,942,1277,2019
NE,Hooker County,513,594,786,1005,1104,2019
NE,Jefferson County,457,529,700,883,983,2019
NE,Johnson County,460,533,705,949,953,2019
NE,Kearney County,568,761,871,1091,1177,2019
NE,Keith County,563,567,750,950,1014,2019
NE,Keya Paha County,513,594,786,1005,1104,2019
NE,Kimball County,516,598,791,991,1087,2019
NE,Knox County,457,580,700,1012,1050,2019
NE,Lincoln County,545,596,788,1061,1065,2019
NE,Logan County,457,529,700,980,983,2019
NE,Loup County,457,529,700,895,983,2019
NE,McPherson County,513,594,786,1005,1104,2019
NE,Madison County,536,616,815,1098,1102,2019
NE,Morrill County,517,680,792,992,1076,2019
NE,Nance County,457,611,700,877,1129,2019
NE,Nemaha County,550,613,729,939,1085,2019
NE,Nuckolls County,457,611,700,950,953,2019
NE,Otoe County,520,609,797,999,1343,2019
NE,Pawnee County,457,529,700,894,983,2019
NE,Perkins County,457,547,700,929,1207,2019
NE,Phelps County,457,611,700,1012,1112,2019
NE,Pierce County,480,616,736,922,995,2019
NE,Platte County,552,649,859,1157,1161,2019
NE,Polk County,457,530,700,943,946,2019
NE,Red Willow County,487,564,746,935,1008,2019
NE,Richardson County,457,595,700,943,946,2019
NE,Rock County,457,529,700,980,983,2019
NE,Saline County,580,672,889,1114,1265,2019
NE,Scotts Bluff County,548,637,839,1062,1337,2019
NE,Sheridan County,457,599,700,995,1139,2019
NE,Sherman County,457,535,700,1005,1008,2019
NE,Sioux County,476,551,729,913,1280,2019
NE,Stanton County,550,637,843,1056,1290,2019
NE,Thayer County,457,547,700,900,1046,2019
NE,Thomas County,513,594,786,1005,1104,2019
NE,Thurston County,542,546,722,905,976,2019
NE,Valley County,467,541,715,896,1229,2019
NE,Wayne County,499,585,764,957,1342,2019
NE,Webster County,535,539,713,893,964,2019
NE,Wheeler County,513,594,786,1005,1104,2019
NE,York County,496,621,760,1012,1193,2019
NV,Churchill County,726,731,967,1332,1337,2019
NV,Douglas County,689,840,1073,1526,1885,2019
NV,Elko County,643,757,1001,1447,1468,2019
NV,Esmeralda County,450,560,700,993,1100,2019
